0,1
generations,200
cross_over_prob,0.95
mutation_prob,0.4
population_size,30
chromosome_bits,23
elitism,True

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
162,6.993496048674733e-05,3.69590124551872e-05,5.3030835230284436e-05,0.001590925056908533,3.297594803156013e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
163,6.993496048674733e-05,3.909762677405481e-05,5.42017494891891e-05,0.001626052484675673,3.083733371269252e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
164,6.993496048674733e-05,3.999040230344717e-05,5.4089085482464514e-05,0.0016226725644739354,2.9944558183300162e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
165,6.993496048674733e-05,3.9767756303189374e-05,5.618965585129764e-05,0.0016856896755389292,3.0167204183557958e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
166,6.993496048674733e-05,3.766478342749529e-05,5.347687467160556e-05,0.0016043062401481668,3.227017705925204e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
167,6.993496048674733e-05,3.618861506170159e-05,5.4615859572774624e-05,0.0016384757871832386,3.374634542504574e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
168,6.993496048674733e-05,3.734687780101583e-05,5.6820823885093776e-05,0.0017046247165528132,3.25880826857315e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
169,6.993496048674733e-05,3.731064845907022e-05,5.685519120937436e-05,0.0017056557362812308,3.262431202767711e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
170,6.993496048674733e-05,3.982477100756671e-05,5.927187131439723e-05,0.0017781561394319169,3.0110189479180624e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",145
171,6.993496048674733e-05,3.817230980646639e-05,6.153345054724973e-05,0.0018460035164174918,3.176265068028094e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",171
172,6.993496048674733e-05,3.54421407052986e-05,6.297773095395141e-05,0.0018893319286185425,3.449281978144873e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",172
173,6.993496048674733e-05,4.609569466211856e-05,5.9403234686906804e-05,0.001782097040607204,2.3839265824628775e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",173
174,6.993496048674733e-05,3.4723427896801975e-05,5.539753923589081e-05,0.0016619261770767241,3.521153258994536e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 8, 9, 7, 11, 10, 0, 17, 19, 18]",174
175,6.993496048674733e-05,3.5631569570639586e-05,5.6332311571726605e-05,0.0016899693471517981,3.4303390916107746e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",175
176,6.993496048674733e-05,3.5631569570639586e-05,5.4925124795840525e-05,0.0016477537438752158,3.4303390916107746e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",175
177,6.993496048674733e-05,3.650834215618269e-05,5.6462268232727915e-05,0.0016938680469818375,3.342661833056464e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",175
178,6.993496048674733e-05,3.465003465003465e-05,5.419611073675871e-05,0.0016258833221027614,3.5284925836712684e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",175
179,6.993496048674733e-05,4.092657771957109e-05,5.621033921318167e-05,0.0016863101763954502,2.9008382767176242e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",175
180,6.993496048674733e-05,4.0709982087607885e-05,5.687681609737653e-05,0.001706304482921296,2.9224978399139447e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",180
181,6.993496048674733e-05,4.186377527525432e-05,5.8679356667597216e-05,0.0017603807000279165,2.807118521149301e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",181
182,6.993496048674733e-05,4.186377527525432e-05,5.916774687186869e-05,0.0017750324061560608,2.807118521149301e-05,"[3, 12, 15, 13, 16, 14, 20, 22, 21, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",181
183,6.993496048674733e-05,3.899091511677779e-05,6.002073019128402e-05,0.0018006219057385207,3.094404536996954e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 6, 9, 8, 7, 11, 10, 0, 17, 19, 18]",183
184,6.993496048674733e-05,3.5277101633329805e-05,5.95665177585354e-05,0.001786995532756062,3.465785885341753e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
185,6.993496048674733e-05,3.43878954607978e-05,5.893161363786156e-05,0.0017679484091358468,3.5547065025949533e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
186,6.993496048674733e-05,3.804017041996348e-05,5.9270702678966845e-05,0.0017781210803690054,3.189479006678385e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
187,6.993496048674733e-05,3.932672644329086e-05,5.98669102407002e-05,0.001796007307221006,3.060823404345647e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
188,6.993496048674733e-05,3.510126715574432e-05,5.793528244462222e-05,0.0017380584733386667,3.483369333100301e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
189,6.993496048674733e-05,3.720653346727685e-05,5.820195977121366e-05,0.0017460587931364098,3.272842701947048e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
190,6.993496048674733e-05,3.3646243396924736e-05,5.6825065301388156e-05,0.0017047519590416447,3.6288717089822596e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
191,6.993496048674733e-05,3.163956210846042e-05,5.527500979128967e-05,0.00165825029373869,3.8295398378286914e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
192,6.993496048674733e-05,3.2192640762321735e-05,5.357235922890826e-05,0.0016071707768672478,3.77423197244256e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
193,6.993496048674733e-05,3.239286061352078e-05,5.263504638998805e-05,0.0015790513916996414,3.754209987322655e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
194,6.993496048674733e-05,3.239286061352078e-05,5.262345947518149e-05,0.0015787037842554448,3.754209987322655e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
195,6.993496048674733e-05,3.1481189988981584e-05,5.2342212638071486e-05,0.0015702663791421446,3.845377049776575e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
196,6.993496048674733e-05,3.1481189988981584e-05,5.362243124371805e-05,0.0016086729373115415,3.845377049776575e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
197,6.993496048674733e-05,3.7991034115948635e-05,5.770184559592925e-05,0.0017310553678778775,3.19439263707987e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
198,6.993496048674733e-05,3.637686431429611e-05,5.6808850373124465e-05,0.001704265511193734,3.355809617245122e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184
199,6.993496048674733e-05,3.538946101850869e-05,5.533742914070959e-05,0.0016601228742212878,3.454549946823864e-05,"[3, 12, 15, 13, 16, 14, 20, 21, 22, 4, 1, 2, 5, 8, 9, 6, 7, 11, 10, 0, 17, 19, 18]",184

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,3.941197335750601e-05,2.737101409607226e-05,3.2413453636165344e-05,0.0009724036090849603,1.2040959261433751e-05,"[8, 6, 10, 14, 16, 15, 5, 4, 9, 7, 2, 18, 13, 3, 12, 0, 19, 21, 1, 11, 22, 20, 17]",0
1,4.056136935182932e-05,2.8287742920992336e-05,3.317662945832033e-05,0.0009952988837496099,1.2273626430836985e-05,"[0, 12, 13, 15, 16, 20, 19, 17, 11, 4, 18, 9, 6, 22, 21, 8, 7, 5, 2, 14, 3, 1, 10]",1
2,4.056136935182932e-05,2.8287742920992336e-05,3.418388650092117e-05,0.001025516595027635,1.2273626430836985e-05,"[0, 12, 13, 15, 16, 20, 19, 17, 11, 4, 18, 9, 6, 22, 21, 8, 7, 5, 2, 14, 3, 1, 10]",1
3,4.056136935182932e-05,2.7474791878451522e-05,3.402489717199874e-05,0.0010207469151599622,1.3086577473377798e-05,"[0, 12, 13, 15, 16, 20, 19, 17, 11, 4, 18, 9, 6, 22, 21, 8, 7, 5, 2, 14, 3, 1, 10]",1
4,4.314994606256742e-05,2.7999440011199776e-05,3.5201283422189733e-05,0.001056038502665692,1.5150506051367645e-05,"[8, 6, 10, 9, 5, 17, 14, 4, 1, 7, 2, 18, 13, 3, 12, 15, 19, 21, 20, 22, 11, 0, 16]",4
5,4.3565391652870956e-05,2.7586206896551723e-05,3.571661271799589e-05,0.0010714983815398767,1.5979184756319233e-05,"[6, 12, 17, 7, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 16, 21, 19, 20, 22, 11, 0, 9]",5
6,4.3565391652870956e-05,2.8265355154187514e-05,3.4735736067761056e-05,0.0010420720820328317,1.5300036498683442e-05,"[6, 12, 17, 7, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 16, 21, 19, 20, 22, 11, 0, 9]",5
7,4.3565391652870956e-05,2.925858739540055e-05,3.525346883248549e-05,0.0010576040649745648,1.4306804257470407e-05,"[6, 12, 17, 7, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 16, 21, 19, 20, 22, 11, 0, 9]",5
8,4.896200548374461e-05,2.8891713856465966e-05,3.6922580426046286e-05,0.0011076774127813886,2.0070291627278647e-05,"[6, 12, 17, 7, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 9]",8
9,4.896200548374461e-05,2.7577838449022366e-05,3.6452125834000124e-05,0.0010935637750200038,2.1384167034722246e-05,"[6, 12, 17, 7, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 9]",8
10,4.921259842519685e-05,2.808673182788451e-05,3.865655296752541e-05,0.0011596965890257624,2.112586659731234e-05,"[17, 12, 13, 7, 5, 4, 14, 8, 1, 2, 3, 15, 6, 10, 18, 22, 21, 19, 20, 0, 11, 16, 9]",10
11,4.99325910021471e-05,2.845921794069099e-05,3.9265333543820646e-05,0.0011779600063146194,2.147337306145611e-05,"[6, 12, 17, 9, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 7]",11
12,4.99325910021471e-05,2.8260562385191466e-05,4.283491795406632e-05,0.0012850475386219896,2.1672028616955633e-05,"[6, 12, 17, 9, 5, 4, 13, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 7]",11
13,5.006759124818505e-05,2.9745084624765756e-05,4.118012835350561e-05,0.0012354038506051683,2.0322506623419292e-05,"[17, 12, 6, 7, 5, 4, 13, 8, 1, 2, 3, 15, 10, 9, 18, 22, 21, 19, 20, 0, 11, 16, 14]",13
14,5.4386251155707835e-05,3.0398832684824903e-05,4.1696785330810435e-05,0.0012509035599243131,2.398741847088293e-05,"[6, 12, 13, 9, 5, 4, 7, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 17]",14
15,5.4386251155707835e-05,2.8794379337153387e-05,3.999080074473871e-05,0.0011997240223421614,2.5591871818554448e-05,"[6, 12, 13, 9, 5, 4, 7, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 17]",14
16,5.4386251155707835e-05,2.8533926839011585e-05,3.9476826273866296e-05,0.001184304788215989,2.585232431669625e-05,"[6, 12, 13, 9, 5, 4, 7, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 17]",14
17,5.845560296954463e-05,2.8533926839011585e-05,4.153913141782756e-05,0.0012461739425348268,2.9921676130533045e-05,"[4, 12, 13, 9, 5, 6, 7, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 17]",17
18,5.845560296954463e-05,3.110710175132983e-05,4.467332715723662e-05,0.0013401998147170987,2.7348501218214803e-05,"[4, 12, 13, 9, 5, 6, 7, 8, 1, 2, 3, 15, 10, 14, 18, 22, 21, 19, 20, 0, 11, 16, 17]",17
19,6.556517178075007e-05,3.5108661306744374e-05,4.6809475019316184e-05,0.0014042842505794855,3.045651047400569e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
20,6.556517178075007e-05,3.595311713525563e-05,4.8482004053164747e-05,0.0014544601215949423,2.9612054645494435e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
21,6.556517178075007e-05,3.053901358986105e-05,4.983269217074653e-05,0.001494980765122396,3.502615819088902e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
22,6.556517178075007e-05,3.5846148331361796e-05,5.145651776216289e-05,0.0015436955328648869,2.971902344938827e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
23,6.556517178075007e-05,3.384323812102342e-05,5.271394605303396e-05,0.0015814183815910188,3.172193365972664e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
24,6.556517178075007e-05,3.8043064749296204e-05,5.208757961878255e-05,0.0015626273885634763,2.752210703145386e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
25,6.556517178075007e-05,3.590535348820509e-05,5.337609464478797e-05,0.0016012828393436392,2.9659818292544973e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
26,6.556517178075007e-05,3.495159204501765e-05,5.270246620579481e-05,0.0015810739861738443,3.0613579735732415e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
27,6.556517178075007e-05,3.86458494357706e-05,5.360551728703294e-05,0.001608165518610988,2.691932234497947e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
28,6.556517178075007e-05,3.623057135611029e-05,5.404902575914863e-05,0.0016214707727744589,2.9334600424639777e-05,"[4, 12, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 11, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",19
29,6.787483879725786e-05,4.53021654435082e-05,5.544770201328219e-05,0.0016634310603984657,2.2572673353749657e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",29
30,6.787483879725786e-05,3.745178083217857e-05,5.313784616667595e-05,0.0015941353850002784,3.0423057965079287e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",29
31,6.787483879725786e-05,3.7817191695344705e-05,5.538809239891664e-05,0.0016616427719674993,3.005764710191315e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",29
32,6.787483879725786e-05,3.6362314097669174e-05,5.208398997787763e-05,0.001562519699336329,3.151252469958868e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",29
33,6.787483879725786e-05,3.389141191622043e-05,5.2061277003192745e-05,0.0015618383100957822,3.3983426881037425e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",29
34,6.787483879725786e-05,3.1710797526557794e-05,5.0889819296963945e-05,0.0015266945789089183,3.616404127070006e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 19, 20, 0, 10, 13, 16]",29
35,6.915151096051449e-05,3.6899007416700494e-05,5.0447787896235424e-05,0.0015134336368870626,3.2252503543813995e-05,"[8, 11, 17, 7, 5, 6, 9, 4, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",35
36,6.915151096051449e-05,3.410524879778998e-05,5.244578143783396e-05,0.0015733734431350188,3.504626216272451e-05,"[8, 11, 17, 7, 5, 6, 9, 4, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",35
37,7.276431637924761e-05,3.6770113251948816e-05,5.2441672937003824e-05,0.0015732501881101147,3.5994203127298796e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
38,7.276431637924761e-05,3.6701288215216355e-05,5.642423091432279e-05,0.0016927269274296837,3.606302816403126e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
39,7.276431637924761e-05,3.6701288215216355e-05,5.602726463527466e-05,0.0016808179390582398,3.606302816403126e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
40,7.276431637924761e-05,4.209817293929443e-05,6.095037591158478e-05,0.0018285112773475435,3.066614343995318e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
41,7.276431637924761e-05,3.850448577259251e-05,5.983081748718675e-05,0.0017949245246156025,3.42598306066551e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
42,7.276431637924761e-05,3.851338340073175e-05,5.993656874966296e-05,0.001798097062489889,3.425093297851586e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
43,7.276431637924761e-05,4.088140304975267e-05,6.063136089901102e-05,0.0018189408269703308,3.1882913329494944e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
44,7.276431637924761e-05,4.088140304975267e-05,6.032025257456794e-05,0.0018096075772370383,3.1882913329494944e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
45,7.276431637924761e-05,4.200445247196203e-05,5.938229209544358e-05,0.0017814687628633073,3.075986390728558e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
46,7.276431637924761e-05,4.200445247196203e-05,5.876307794043454e-05,0.0017628923382130362,3.075986390728558e-05,"[4, 11, 17, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 0, 10, 13, 16]",37
47,7.395902669920864e-05,4.1902367483762834e-05,5.978407151791243e-05,0.0017935221455373728,3.205665921544581e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
48,7.395902669920864e-05,3.9902637564343e-05,6.032949938925208e-05,0.0018098849816775625,3.405638913486564e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
49,7.395902669920864e-05,3.7344088430801405e-05,6.148130628554402e-05,0.0018444391885663208,3.6614938268407236e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
50,7.395902669920864e-05,3.88455114011576e-05,5.9439212995123896e-05,0.0017831763898537168,3.511351529805104e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
51,7.395902669920864e-05,3.88455114011576e-05,5.848467153928441e-05,0.0017545401461785323,3.511351529805104e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
52,7.395902669920864e-05,4.884482000683827e-05,6.154266725626564e-05,0.001846280017687969,2.511420669237037e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
53,7.395902669920864e-05,3.9410420115078424e-05,5.897147240391829e-05,0.0017691441721175488,3.454860658413022e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
54,7.395902669920864e-05,3.9812086949597896e-05,5.7665990623642555e-05,0.0017299797187092767,3.4146939749610745e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
55,7.395902669920864e-05,3.887118090647594e-05,5.698084635242831e-05,0.0017094253905728493,3.5087845792732704e-05,"[4, 11, 0, 7, 5, 6, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",47
56,7.395902669920864e-05,3.887118090647594e-05,5.4906353189885744e-05,0.0016471905956965723,3.5087845792732704e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
57,7.395902669920864e-05,3.078912528095077e-05,5.27884249815579e-05,0.0015836527494467372,4.3169901418257874e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
58,7.395902669920864e-05,3.8208772734219776e-05,5.6028062397896094e-05,0.001680841871936883,3.5750253964988865e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
59,7.395902669920864e-05,3.688675765400221e-05,5.6828741381499424e-05,0.0017048622414449826,3.707226904520643e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
60,7.395902669920864e-05,3.367003367003367e-05,5.494232411934899e-05,0.0016482697235804698,4.028899302917497e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
61,7.395902669920864e-05,3.5526502771067216e-05,5.790666121444757e-05,0.0017371998364334271,3.8432523928141425e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
62,7.395902669920864e-05,3.9463299131807416e-05,5.834739556527383e-05,0.001750421866958215,3.4495727567401225e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
63,7.395902669920864e-05,3.437961976140544e-05,5.693115370180822e-05,0.0017079346110542466,3.95794069378032e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
64,7.395902669920864e-05,3.51000351000351e-05,5.792103379463991e-05,0.0017376310138391973,3.885899159917354e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
65,7.395902669920864e-05,3.51000351000351e-05,6.308364099762894e-05,0.0018925092299288682,3.885899159917354e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
66,7.395902669920864e-05,3.51000351000351e-05,6.136633395628635e-05,0.0018409900186885906,3.885899159917354e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 10, 13, 16]",56
67,7.437709185570845e-05,3.502136303144918e-05,6.010866284355669e-05,0.0018032598853067008,3.9355728824259264e-05,"[4, 11, 0, 7, 6, 5, 9, 8, 1, 2, 3, 15, 12, 14, 18, 22, 21, 20, 19, 17, 16, 13, 10]",67
