0,1
generations,200
cross_over_prob,0.95
mutation_prob,0.9
population_size,30
chromosome_bits,23
elitism,True

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
114,7.30033581544751e-05,3.3653037186606094e-05,4.985573870751734e-05,0.00149567216122552,3.935032096786901e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
115,7.30033581544751e-05,3.118081756103645e-05,5.0718083142092e-05,0.00152154249426276,4.182254059343865e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
116,7.30033581544751e-05,3.410524879778998e-05,5.030320320021241e-05,0.0015090960960063723,3.8898109356685124e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 19, 20, 18, 16, 17, 21, 22]",110
117,6.535093451836362e-05,3.362700921380053e-05,4.874640655596491e-05,0.0014623921966789473,3.172392530456309e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
118,6.535093451836362e-05,3.401013502023603e-05,5.0836048428135274e-05,0.0015250814528440582,3.134079949812759e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
119,6.535093451836362e-05,3.158360179394858e-05,4.963027314698705e-05,0.0014889081944096114,3.376733272441503e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
120,6.535093451836362e-05,3.0602564494904674e-05,4.783854131419166e-05,0.0014351562394257498,3.474837002345894e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
121,6.535093451836362e-05,3.063350079647102e-05,4.84020931097092e-05,0.001452062793291276,3.4717433721892595e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
122,6.535093451836362e-05,2.9602439240993457e-05,4.77920484607715e-05,0.001433761453823145,3.574849527737016e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
123,6.535093451836362e-05,3.6919441778040314e-05,4.9441625323033666e-05,0.00148324875969101,2.84314927403233e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
124,6.535093451836362e-05,3.31092937787637e-05,4.793934598371277e-05,0.001438180379511383,3.224164073959992e-05,"[16, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 12, 17, 21, 22]",117
125,7.056665020111496e-05,3.3114775812967744e-05,4.78327210299751e-05,0.0014349816308992529,3.745187438814721e-05,"[16, 15, 11, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 12, 0, 20, 18, 19, 17, 21, 22]",125
126,7.056665020111496e-05,2.982048070614898e-05,4.690606604060303e-05,0.001407181981218091,4.0746169494965974e-05,"[16, 15, 11, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 12, 0, 20, 18, 19, 17, 21, 22]",125
127,7.056665020111496e-05,2.988553838797406e-05,5.106224183096543e-05,0.0015318672549289628,4.06811118131409e-05,"[16, 15, 11, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 12, 0, 20, 18, 19, 17, 21, 22]",125
128,7.069635913750442e-05,3.4538735191517284e-05,5.275424291245198e-05,0.0015826272873735593,3.6157623945987135e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 16, 17, 21, 22]",128
129,7.069635913750442e-05,3.602954422626554e-05,5.127310163358145e-05,0.0015381930490074435,3.466681491123888e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 16, 17, 21, 22]",128
130,7.069635913750442e-05,3.234361860404942e-05,5.003088692892768e-05,0.0015009266078678304,3.8352740533455e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 13, 14, 11, 18, 20, 19, 16, 17, 21, 22]",128
131,7.08918190840777e-05,3.269576589831617e-05,5.0949375373630436e-05,0.0015284812612089132,3.819605318576153e-05,"[1, 15, 0, 10, 7, 5, 8, 9, 6, 4, 12, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",131
132,7.08918190840777e-05,3.268614761064261e-05,4.9903998064077056e-05,0.0014971199419223117,3.820567147343509e-05,"[1, 15, 0, 10, 7, 5, 8, 9, 6, 4, 12, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",131
133,7.255840951966333e-05,3.141788934619372e-05,5.0305652804181825e-05,0.0015091695841254547,4.114052017346961e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
134,7.255840951966333e-05,2.961734391659756e-05,5.1631629838093234e-05,0.001548948895142797,4.2941065603065766e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
135,7.255840951966333e-05,3.8314176245210727e-05,5.035853456994531e-05,0.0015107560370983594,3.4244233274452604e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
136,7.255840951966333e-05,3.1740993493096335e-05,4.810820715367937e-05,0.0014432462146103811,4.0817416026566996e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
137,7.255840951966333e-05,3.2134708698865646e-05,5.0086969044419694e-05,0.001502609071332591,4.0423700820797685e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
138,7.255840951966333e-05,3.0229746070133012e-05,4.777716567392402e-05,0.0014333149702177206,4.232866344953032e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
139,7.255840951966333e-05,3.06550994757978e-05,5.059328162530781e-05,0.0015177984487592343,4.190331004386553e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 14, 13, 18, 20, 19, 16, 17, 21, 22]",133
140,7.485590238790328e-05,3.115458907097015e-05,4.9493120888011185e-05,0.0014847936266403356,4.370131331693313e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
141,7.485590238790328e-05,3.0024620188554615e-05,5.05900732738013e-05,0.001517702198214039,4.4831282199348665e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
142,7.485590238790328e-05,2.9662148132767776e-05,4.657893148054851e-05,0.0013973679444164552,4.519375425513551e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
143,7.485590238790328e-05,2.992847095441894e-05,4.771828799237035e-05,0.0014315486397711104,4.492743143348434e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
144,7.485590238790328e-05,3.175308798780681e-05,4.911872256627299e-05,0.0014735616769881897,4.310281440009647e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
145,7.485590238790328e-05,3.0159543987694907e-05,4.961163623215493e-05,0.0014883490869646479,4.4696358400208376e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
146,7.485590238790328e-05,3.491376300537672e-05,5.2089762749855446e-05,0.0015626928824956634,3.994213938252656e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
147,7.485590238790328e-05,3.3500837520938026e-05,5.458261673692913e-05,0.0016374785021078739,4.1355064866965253e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
148,7.485590238790328e-05,3.580507715994128e-05,5.7776097715291496e-05,0.0017332829314587448,3.9050825227962e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
149,7.485590238790328e-05,3.840983291722681e-05,5.572847683024907e-05,0.001671854304907472,3.644606947067647e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
150,7.485590238790328e-05,3.439499208915182e-05,5.508967212682143e-05,0.0016526901638046429,4.046091029875146e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
151,7.485590238790328e-05,3.6770113251948816e-05,5.5394616906901395e-05,0.001661838507207042,3.8085789135954464e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
152,7.485590238790328e-05,3.627262504987486e-05,5.2815857971285456e-05,0.0015844757391385636,3.858327733802842e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
153,7.485590238790328e-05,3.508771929824561e-05,5.2620729919495574e-05,0.0015786218975848672,3.976818308965767e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
154,7.485590238790328e-05,3.3742745309758405e-05,5.177101725266181e-05,0.0015531305175798544,4.1113157078144875e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 2, 11, 16, 13, 18, 20, 19, 14, 17, 21, 22]",140
155,6.404918977774931e-05,3.4882098507046184e-05,4.695338749588854e-05,0.0014086016248766563,2.9167091270703127e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
156,6.404918977774931e-05,3.22768058872894e-05,4.383733458366406e-05,0.0013151200375099217,3.1772383890459914e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
157,6.404918977774931e-05,3.144752979653448e-05,4.3361416092911e-05,0.00130084248278733,3.260165998121483e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
158,6.404918977774931e-05,3.391900142459806e-05,4.661478205569945e-05,0.0013984434616709834,3.013018835315125e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
159,6.404918977774931e-05,3.428414701042238e-05,4.5826434747184194e-05,0.0013747930424155258,2.976504276732693e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
160,6.404918977774931e-05,3.5018910211514215e-05,4.455029243532778e-05,0.0013365087730598335,2.9030279566235096e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
161,6.404918977774931e-05,3.232270993600103e-05,4.530197832697007e-05,0.001359059349809102,3.172647984174828e-05,"[12, 15, 0, 10, 7, 5, 8, 9, 6, 4, 1, 3, 13, 11, 16, 2, 18, 20, 19, 14, 17, 21, 22]",155
162,6.613756613756614e-05,3.1702754969406845e-05,4.37993927420454e-05,0.001313981782261362,3.44348111681593e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
163,6.613756613756614e-05,3.284503711489194e-05,4.668000960570747e-05,0.001400400288171224,3.3292529022674204e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
164,6.613756613756614e-05,3.0421952480910223e-05,4.598993391162591e-05,0.0013796980173487773,3.571561365665592e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
165,6.613756613756614e-05,3.3158697526361164e-05,4.868046146842311e-05,0.0014604138440526932,3.297886861120498e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
166,6.613756613756614e-05,3.292723081988805e-05,4.7982766869548084e-05,0.0014394830060864424,3.321033531767809e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
167,6.613756613756614e-05,3.470776065528252e-05,4.7102440975694326e-05,0.0014130732292708297,3.142980548228362e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
168,6.613756613756614e-05,3.290339563042906e-05,4.6996529675257494e-05,0.0014098958902577247,3.323417050713708e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
169,6.613756613756614e-05,3.430767119527926e-05,4.677055396670175e-05,0.0014031166190010525,3.182989494228688e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
170,6.613756613756614e-05,3.1414928373963304e-05,4.75524989011274e-05,0.001426574967033822,3.472263776360284e-05,"[12, 17, 0, 10, 7, 5, 8, 9, 6, 15, 1, 3, 2, 16, 14, 13, 18, 20, 19, 11, 4, 21, 22]",162
171,7.27802037845706e-05,3.145940164218077e-05,4.9093888202822854e-05,0.0014728166460846856,4.1320802142389835e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",171
172,6.94058856191005e-05,3.58512888538343e-05,5.127856291324473e-05,0.0015383568873973419,3.355459676526621e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
173,6.94058856191005e-05,3.5472313859033024e-05,5.1376262928175784e-05,0.0015412878878452736,3.393357176006748e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
174,6.94058856191005e-05,3.193153878085385e-05,5.048891679939044e-05,0.0015146675039817133,3.7474346838246655e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
175,6.94058856191005e-05,3.193153878085385e-05,5.078057284324425e-05,0.0015234171852973276,3.7474346838246655e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
176,6.94058856191005e-05,3.0813792253412625e-05,5.122482169937704e-05,0.0015367446509813112,3.859209336568788e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
177,6.94058856191005e-05,3.00543984612148e-05,5.354869003528551e-05,0.0016064607010585655,3.935148715788571e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
178,6.94058856191005e-05,3.2934821987287156e-05,5.0303679269269396e-05,0.0015091103780780818,3.647106363181335e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
179,6.94058856191005e-05,3.4904013961605584e-05,4.890838214160924e-05,0.0014672514642482773,3.450187165749492e-05,"[16, 17, 7, 10, 0, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",172
180,7.098743522396536e-05,3.213780691605605e-05,4.720915414016574e-05,0.0014162746242049721,3.8849628307909315e-05,"[16, 17, 7, 10, 0, 9, 8, 5, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",180
181,7.098743522396536e-05,3.1861339450710506e-05,4.6383322717621235e-05,0.001391499681528637,3.912609577325486e-05,"[16, 17, 7, 10, 0, 9, 8, 5, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",180
182,7.27802037845706e-05,3.442222298716051e-05,4.818766024060784e-05,0.001445629807218235,3.835798079741009e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 14, 13, 18, 20, 19, 11, 4, 21, 22]",182
183,7.57460990758976e-05,3.296087544085171e-05,5.094375437364689e-05,0.0015283126312094068,4.2785223635045884e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 18, 20, 19, 11, 14, 21, 22]",183
184,7.57460990758976e-05,2.992220227408737e-05,4.925686167966246e-05,0.001477705850389874,4.582389680181022e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 18, 20, 19, 11, 14, 21, 22]",183
185,7.57460990758976e-05,3.432533553015481e-05,5.129554093238327e-05,0.0015388662279714983,4.1420763545742786e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 18, 20, 19, 11, 14, 21, 22]",183
186,7.57460990758976e-05,3.506065493303415e-05,4.9629336057428517e-05,0.0014888800817228554,4.0685444142863445e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 18, 20, 19, 11, 14, 21, 22]",183
187,7.57460990758976e-05,3.184409132885393e-05,5.003359928252596e-05,0.0015010079784757789,4.390200774704366e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 18, 20, 19, 11, 14, 21, 22]",183
188,7.57460990758976e-05,3.2072869559639504e-05,4.984038052708514e-05,0.0014952114158125543,4.367322951625809e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 18, 20, 19, 11, 14, 21, 22]",183
189,7.703566751405901e-05,3.0403453832355356e-05,5.331660188431057e-05,0.001599498056529317,4.6632213681703655e-05,"[11, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 16, 20, 19, 18, 14, 21, 22]",189
190,7.703566751405901e-05,4.1694462975316875e-05,5.720488957808031e-05,0.0017161466873424093,3.534120453874214e-05,"[11, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 12, 15, 4, 13, 16, 20, 19, 18, 14, 21, 22]",189
191,7.896399241945672e-05,3.7114014251781474e-05,5.3598445386021355e-05,0.0016079533615806407,4.184997816767525e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
192,7.896399241945672e-05,3.462603878116344e-05,5.4772659225121306e-05,0.001643179776753639,4.4337953638293285e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
193,7.896399241945672e-05,3.765627353517096e-05,5.127387866518031e-05,0.0015382163599554092,4.130771888428576e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
194,7.896399241945672e-05,3.774866935940508e-05,5.267734086197335e-05,0.0015803202258592006,4.121532306005164e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
195,7.896399241945672e-05,3.862196817549822e-05,5.244016672060017e-05,0.001573205001618005,4.03420242439585e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
196,7.896399241945672e-05,3.5707909301910375e-05,4.677893788813355e-05,0.0014033681366440065,4.325608311754635e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
197,7.896399241945672e-05,2.94811320754717e-05,4.528402552983382e-05,0.0013585207658950145,4.9482860343985024e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
198,7.896399241945672e-05,2.94811320754717e-05,4.444658277789156e-05,0.0013333974833367468,4.9482860343985024e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191
199,7.896399241945672e-05,2.9008209323238475e-05,4.333197314003268e-05,0.0012999591942009802,4.995578309621825e-05,"[16, 17, 0, 10, 7, 5, 8, 9, 6, 2, 1, 3, 4, 15, 12, 13, 18, 20, 19, 11, 14, 21, 22]",191

